symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,pnl_pct,reason
JNJ,2023-01-18,2023-01-19,154.96078491210938,154.75083923339844,67,-14.066360473632812,-0.0013548310227649819,holding_period
JPM,2023-01-18,2023-01-19,127.20203399658203,125.50689697265625,73,-123.74500274658203,-0.013326335834939008,holding_period
META,2023-01-18,2023-01-19,132.09727478027344,135.20553588867188,64,198.9287109375,0.023530092604625068,holding_period
MSFT,2023-01-18,2023-01-19,230.30369567871094,226.51429748535156,33,-125.05014038085938,-0.016453918302057294,holding_period
TSLA,2023-01-18,2023-01-19,128.77999877929688,127.16999816894531,53,-85.33003234863281,-0.012501946153228197,holding_period
NKE,2023-01-18,2023-01-19,119.89517974853516,118.09339141845703,51,-91.89120483398438,-0.01502802976614361,holding_period
NVDA,2023-01-18,2023-01-19,17.359621047973633,16.748231887817383,320,-195.64453125,-0.03521903839183268,holding_period
ORCL,2023-01-18,2023-01-19,83.6417465209961,82.89897918701172,59,-43.823272705078125,-0.008880342231949001,holding_period
INTC,2023-01-18,2023-01-19,27.780841827392578,27.404773712158203,162,-60.92303466796875,-0.013536958943539385,holding_period
NFLX,2023-01-18,2023-01-19,32.632999420166016,31.577999114990234,124,-130.82003784179688,-0.03232924720134151,holding_period
JNJ,2023-01-19,2023-01-20,154.75083923339844,154.02967834472656,66,-47.59661865234375,-0.004660142020840386,holding_period
JPM,2023-01-19,2023-01-20,125.50689697265625,125.81424713134766,74,22.743911743164062,0.002448870668504915,holding_period
META,2023-01-19,2023-01-20,135.20553588867188,138.40318298339844,62,198.25411987304688,0.0236502675257284,holding_period
MSFT,2023-01-19,2023-01-20,226.51429748535156,234.61070251464844,33,267.1813659667969,0.03574346131427073,holding_period
TSLA,2023-01-19,2023-01-20,127.16999816894531,133.4199981689453,53,331.25,0.04914681206251868,holding_period
NKE,2023-01-19,2023-01-20,118.09339141845703,120.07535552978516,52,103.0621337890625,0.01678302305931033,holding_period
NVDA,2023-01-19,2023-01-20,16.748231887817383,17.82115936279297,330,354.06606674194336,0.06406213397105102,holding_period
ORCL,2023-01-19,2023-01-20,82.89897918701172,84.16264343261719,60,75.81985473632812,0.015243423477565025,holding_period
INTC,2023-01-19,2023-01-20,27.404773712158203,28.17619514465332,163,125.7416934967041,0.028149162645808454,holding_period
NFLX,2023-01-19,2023-01-20,31.577999114990234,34.25,128,342.01611328125,0.08461590220709561,holding_period
JNJ,2023-01-20,2023-01-23,154.02967834472656,153.63720703125,68,-26.68804931640625,-0.0025480239762508037,holding_period
JPM,2023-01-20,2023-01-23,125.81424713134766,127.85403442382812,75,152.98404693603516,0.016212689254111023,holding_period
META,2023-01-20,2023-01-23,138.40318298339844,142.27615356445312,61,236.25120544433594,0.027983247910701975,holding_period
MSFT,2023-01-20,2023-01-23,234.61070251464844,236.91558837890625,32,73.75634765625,0.00982429974230993,holding_period
TSLA,2023-01-20,2023-01-23,133.4199981689453,143.75,52,537.1600952148438,0.07742468874848993,holding_period
NKE,2023-01-20,2023-01-23,120.07535552978516,121.6590347290039,52,82.351318359375,0.013189044431568743,holding_period
NVDA,2023-01-20,2023-01-23,17.82115936279297,19.173809051513672,316,427.4373016357422,0.07590132949177068,holding_period
ORCL,2023-01-20,2023-01-23,84.16264343261719,85.82176208496094,60,99.547119140625,0.01971324312872948,holding_period
INTC,2023-01-20,2023-01-23,28.17619514465332,29.188688278198242,162,164.02388763427734,0.035934345583103024,holding_period
NFLX,2023-01-20,2023-01-23,34.25,35.742000579833984,120,179.04006958007812,0.043562060725079836,holding_period
JNJ,2023-01-23,2023-01-24,153.63720703125,153.63720703125,69,0.0,0.0,holding_period
JPM,2023-01-23,2023-01-24,127.85403442382812,128.95309448242188,75,82.42950439453125,0.008596209447333001,holding_period
META,2023-01-23,2023-01-24,142.27615356445312,142.1470489501953,61,-7.8753814697265625,-0.000907422719994509,holding_period
MSFT,2023-01-23,2023-01-24,236.91558837890625,236.38819885253906,33,-17.403854370117188,-0.0022260651144816925,holding_period
TSLA,2023-01-23,2023-01-24,143.75,143.88999938964844,49,6.8599700927734375,0.0009739087975543479,holding_period
NKE,2023-01-23,2023-01-24,121.6590347290039,120.27449035644531,52,-71.99630737304688,-0.01138053064158098,holding_period
NVDA,2023-01-23,2023-01-24,19.173809051513672,19.2457332611084,298,21.433414459228516,0.003751169598147663,holding_period
ORCL,2023-01-23,2023-01-24,85.82176208496094,86.52593994140625,60,42.25067138671875,0.008205119999146578,holding_period
INTC,2023-01-23,2023-01-24,29.188688278198242,28.85118865966797,159,-53.66243934631348,-0.011562685356517385,holding_period
NFLX,2023-01-23,2023-01-24,35.742000579833984,36.382999420166016,116,74.35586547851562,0.017934050415009214,holding_period
JNJ,2023-01-24,2023-01-25,153.63720703125,154.73255920410156,69,75.57929992675781,0.007129472046629737,holding_period
JPM,2023-01-24,2023-01-25,128.95309448242188,129.57711791992188,75,46.8017578125,0.004839150545433892,holding_period
META,2023-01-24,2023-01-25,142.1470489501953,140.5184326171875,61,-99.34559631347656,-0.011457264466872175,holding_period
MSFT,2023-01-24,2023-01-25,236.38819885253906,234.99159240722656,33,-46.0880126953125,-0.005908105616489403,holding_period
TSLA,2023-01-24,2023-01-25,143.88999938964844,144.42999267578125,49,26.459671020507812,0.0037528201294277025,holding_period
NKE,2023-01-24,2023-01-25,120.27449035644531,120.26500701904297,52,-0.493133544921875,-7.884745447051111e-05,holding_period
NVDA,2023-01-24,2023-01-25,19.2457332611084,19.303674697875977,298,17.26654815673828,0.0030106120656190143,holding_period
ORCL,2023-01-24,2023-01-25,86.52593994140625,86.46805572509766,59,-3.4151687622070312,-0.0006689810748983699,holding_period
INTC,2023-01-24,2023-01-25,28.85118865966797,28.63905143737793,161,-34.15409278869629,-0.007352807012301462,holding_period
NFLX,2023-01-24,2023-01-25,36.382999420166016,36.79600143432617,115,47.49523162841797,0.011351510890859689,holding_period
JNJ,2023-01-25,2023-01-26,154.73255920410156,154.1666259765625,69,-39.04939270019531,-0.0036574928408736685,holding_period
JPM,2023-01-25,2023-01-26,129.57711791992188,130.37814331054688,74,59.27587890625,0.006181842932484657,holding_period
META,2023-01-25,2023-01-26,140.5184326171875,146.27821350097656,62,357.1064147949219,0.04098950419892853,holding_period
MSFT,2023-01-25,2023-01-26,234.99159240722656,242.2090606689453,33,238.17645263671875,0.03071372974574896,holding_period
TSLA,2023-01-25,2023-01-26,144.42999267578125,160.27000427246094,48,760.320556640625,0.1096725915664733,holding_period
NKE,2023-01-25,2023-01-26,120.26500701904297,120.93832397460938,53,35.68579864501953,0.00559861070360884,holding_period
NVDA,2023-01-25,2023-01-26,19.303674697875977,19.782197952270508,297,142.12140655517578,0.024789231163700878,holding_period
ORCL,2023-01-25,2023-01-26,86.46805572509766,86.6513442993164,59,10.81402587890625,0.0021197258650231202,holding_period
INTC,2023-01-25,2023-01-26,28.63905143737793,29.015121459960938,162,60.923343658447266,0.013131371456394828,holding_period
NFLX,2023-01-25,2023-01-26,36.79600143432617,36.48699951171875,114,-35.226219177246094,-0.008397703841786484,holding_period
JNJ,2023-01-26,2023-01-27,154.1666259765625,153.56417846679688,70,-42.17132568359375,-0.003907768662312253,holding_period
JPM,2023-01-26,2023-01-27,130.37814331054688,130.69479370117188,75,23.748779296875,0.0024287076237216572,holding_period
META,2023-01-26,2023-01-27,146.27821350097656,150.68739318847656,60,264.55078125,0.03014242231957915,holding_period
MSFT,2023-01-26,2023-01-27,242.2090606689453,242.36529541015625,32,4.99951171875,0.0006450408617226806,holding_period
TSLA,2023-01-26,2023-01-27,160.27000427246094,177.89999389648438,44,775.7195434570312,0.1100018041682475,holding_period
NKE,2023-01-26,2023-01-27,120.93832397460938,120.93832397460938,53,0.0,0.0,holding_period
NVDA,2023-01-26,2023-01-27,19.782197952270508,20.344635009765625,295,165.91893196105957,0.028431474543533383,holding_period
ORCL,2023-01-26,2023-01-27,86.6513442993164,85.84105682373047,60,-48.61724853515625,-0.009351124118594083,holding_period
INTC,2023-01-26,2023-01-27,29.015121459960938,27.154062271118164,163,-303.35264778137207,-0.06414100976316502,holding_period
NFLX,2023-01-26,2023-01-27,36.48699951171875,36.07699966430664,117,-47.9699821472168,-0.011236874856767196,holding_period
JNJ,2023-01-27,2023-01-30,153.56417846679688,147.87728881835938,71,-403.7691650390625,-0.03703265764982489,holding_period
JPM,2023-01-27,2023-01-30,130.69479370117188,129.58645629882812,75,-83.12530517578125,-0.008480348535366425,holding_period
META,2023-01-27,2023-01-30,150.68739318847656,146.03985595703125,59,-274.20469665527344,-0.030842243223573935,holding_period
MSFT,2023-01-27,2023-01-30,242.36529541015625,237.04257202148438,33,-175.64987182617188,-0.021961574076289257,holding_period
TSLA,2023-01-27,2023-01-30,177.89999389648438,166.66000366210938,40,-449.599609375,-0.06318150994943414,holding_period
NKE,2023-01-27,2023-01-30,120.93832397460938,119.83826446533203,53,-58.30315399169922,-0.009096037328153297,holding_period
NVDA,2023-01-27,2023-01-30,20.344635009765625,19.142839431762695,288,-346.11712646484375,-0.05907186722327808,holding_period
ORCL,2023-01-27,2023-01-30,85.84105682373047,84.25909423828125,61,-96.49971771240234,-0.01842897377996738,holding_period
INTC,2023-01-27,2023-01-30,27.154062271118164,26.95156478881836,175,-35.43705940246582,-0.007457355009279285,holding_period
NFLX,2023-01-27,2023-01-30,36.07699966430664,35.31100082397461,118,-90.38786315917969,-0.021232332163416696,holding_period
JNJ,2023-01-30,2023-01-31,147.87728881835938,149.17347717285156,72,93.3255615234375,0.008765296989481065,holding_period
JPM,2023-01-30,2023-01-31,129.58645629882812,130.35952758789062,75,57.9803466796875,0.0059656796793623795,holding_period
META,2023-01-30,2023-01-31,146.03985595703125,147.93661499023438,59,111.90878295898438,0.012987954697525866,holding_period
MSFT,2023-01-30,2023-01-31,237.04257202148438,242.02345275878906,33,164.3690643310547,0.021012599951257892,holding_period
TSLA,2023-01-30,2023-01-31,166.66000366210938,173.22000122070312,42,275.5198974609375,0.03936155894904246,holding_period
NKE,2023-01-30,2023-01-31,119.83826446533203,120.74866485595703,53,48.251220703125,0.0075969090063747495,holding_period
NVDA,2023-01-30,2023-01-31,19.142839431762695,19.51746368408203,301,112.76189994812012,0.019569941734857883,holding_period
ORCL,2023-01-30,2023-01-31,84.25909423828125,85.3298110961914,61,65.31372833251953,0.012707433750500725,holding_period
INTC,2023-01-30,2023-01-31,26.95156478881836,27.250490188598633,173,51.714094161987305,0.011091207583772328,holding_period
NFLX,2023-01-30,2023-01-31,35.31100082397461,35.38600158691406,119,8.925090789794922,0.0021240055843597307,holding_period
JNJ,2023-01-31,2023-02-01,149.17347717285156,150.542724609375,72,98.5858154296875,0.009178893342660716,holding_period
JPM,2023-01-31,2023-02-01,130.35952758789062,130.014892578125,75,-25.847625732421875,-0.002643727053500299,holding_period
META,2023-01-31,2023-02-01,147.93661499023438,152.0578155517578,59,243.1508331298828,0.027857880632157814,holding_period
MSFT,2023-01-31,2023-02-01,242.02345275878906,246.8480987548828,32,154.388671875,0.01993462179428619,holding_period
TSLA,2023-01-31,2023-02-01,173.22000122070312,181.41000366210938,41,335.79010009765625,0.04728092820511646,holding_period
NKE,2023-01-31,2023-02-01,120.74866485595703,122.80650329589844,53,109.06543731689453,0.01704232872799243,holding_period
NVDA,2023-01-31,2023-02-01,19.51746368408203,20.922054290771484,298,418.56800079345703,0.0719658368231013,holding_period
ORCL,2023-01-31,2023-02-01,85.3298110961914,86.8635482788086,61,93.55796813964844,0.017974224516777864,holding_period
INTC,2023-01-31,2023-02-01,27.250490188598633,28.03155517578125,173,135.12424278259277,0.028662419713440898,holding_period
NFLX,2023-01-31,2023-02-01,35.38600158691406,36.19900131225586,120,97.55996704101562,0.022975179135312326,holding_period
JNJ,2023-02-01,2023-02-02,150.542724609375,151.10867309570312,73,41.314239501953125,0.0037593878269217983,holding_period
JPM,2023-02-01,2023-02-02,130.014892578125,129.40948486328125,76,-46.010986328125,-0.004656448987026351,holding_period
META,2023-02-01,2023-02-02,152.0578155517578,187.4605255126953,58,2053.357177734375,0.23282400731902556,holding_period
MSFT,2023-02-01,2023-02-02,246.8480987548828,258.42144775390625,32,370.34716796875,0.04688449721670992,holding_period
TSLA,2023-02-01,2023-02-02,181.41000366210938,188.27000427246094,40,274.4000244140625,0.03781489703913386,holding_period
NKE,2023-02-01,2023-02-02,122.80650329589844,122.38924407958984,53,-22.11473846435547,-0.0033976964176174016,holding_period
NVDA,2023-02-01,2023-02-02,20.922054290771484,21.687288284301758,282,215.7959861755371,0.036575471170047134,holding_period
ORCL,2023-02-01,2023-02-02,86.8635482788086,86.21724700927734,61,-39.42437744140625,-0.007440419857784269,holding_period
INTC,2023-02-01,2023-02-02,28.03155517578125,29.111547470092773,171,184.6786823272705,0.0385277337464536,holding_period
NFLX,2023-02-01,2023-02-02,36.19900131225586,36.68899917602539,119,58.30974578857422,0.013536226028523973,holding_period
JNJ,2023-02-02,2023-02-03,151.10867309570312,150.259765625,75,-63.668060302734375,-0.005617860664857259,holding_period
JPM,2023-02-02,2023-02-03,129.40948486328125,131.41200256347656,79,158.1988983154297,0.015474273020334915,holding_period
META,2023-02-02,2023-02-03,187.4605255126953,185.23606872558594,49,-108.99838256835938,-0.011866267743705482,holding_period
MSFT,2023-02-02,2023-02-03,258.42144775390625,252.31735229492188,32,-195.3310546875,-0.023620699876262908,holding_period
TSLA,2023-02-02,2023-02-03,188.27000427246094,189.97999572753906,39,66.68966674804688,0.00908265478447356,holding_period
NKE,2023-02-02,2023-02-03,122.38924407958984,121.01416778564453,54,-74.25411987304688,-0.011235270748556132,holding_period
NVDA,2023-02-02,2023-02-03,21.687288284301758,21.078895568847656,279,-169.74156761169434,-0.028052963905795626,holding_period
ORCL,2023-02-02,2023-02-03,86.21724700927734,86.44876861572266,63,14.585861206054688,0.002685328220006837,holding_period
INTC,2023-02-02,2023-02-03,29.111547470092773,29.236900329589844,168,21.059280395507812,0.004305949713798256,holding_period
NFLX,2023-02-02,2023-02-03,36.68899917602539,36.59000015258789,120,-11.8798828125,-0.0026983298989030863,holding_period
JNJ,2023-02-03,2023-02-06,150.259765625,149.1187286376953,75,-85.57777404785156,-0.0075937625921256155,holding_period
JPM,2023-02-03,2023-02-06,131.41200256347656,132.18507385253906,77,59.5264892578125,0.005882805786245284,holding_period
META,2023-02-03,2023-02-06,185.23606872558594,184.7693328857422,49,-22.87005615234375,-0.0025196811995356365,holding_period
MSFT,2023-02-03,2023-02-06,252.31735229492188,250.7742462158203,32,-49.37939453125,-0.006115735065648194,holding_period
TSLA,2023-02-03,2023-02-06,189.97999572753906,194.75999450683594,39,186.41995239257812,0.02516053735548104,holding_period
NKE,2023-02-03,2023-02-06,121.01416778564453,119.23135375976562,55,-98.05477142333984,-0.014732275224474956,holding_period
NVDA,2023-02-03,2023-02-06,21.078895568847656,21.067913055419922,287,-3.1519813537597656,-0.0005210193955306345,holding_period
ORCL,2023-02-03,2023-02-06,86.44876861572266,85.39732360839844,63,-66.24103546142578,-0.012162637179923807,holding_period
INTC,2023-02-03,2023-02-06,29.236900329589844,28.002227783203125,168,-207.42498779296875,-0.04222993998912879,holding_period
NFLX,2023-02-03,2023-02-06,36.59000015258789,36.14799880981445,120,-53.0401611328125,-0.012079839872374971,holding_period
JNJ,2023-02-06,2023-02-07,149.1187286376953,149.15521240234375,75,2.7362823486328125,0.0002446625248333486,holding_period
JPM,2023-02-06,2023-02-07,132.18507385253906,133.79638671875,76,122.45977783203125,0.01218982460915716,holding_period
META,2023-02-06,2023-02-07,184.7693328857422,190.290771484375,49,270.5504913330078,0.029882873485542995,holding_period
MSFT,2023-02-06,2023-02-07,250.7742462158203,261.3122863769531,32,337.21728515625,0.04202201908749277,holding_period
TSLA,2023-02-06,2023-02-07,194.75999450683594,196.80999755859375,38,77.90011596679688,0.010525791279409072,holding_period
