symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,pnl_pct,reason
INTC,2025-04-04,2025-04-07,19.850000381469727,19.56999969482422,1,-0.2800006866455078,-0.014105827771514435,holding_period
INTC,2025-04-08,2025-04-09,18.1299991607666,21.530000686645508,1,3.4000015258789062,0.1875345660928945,holding_period
INTC,2025-04-10,2025-04-11,19.8799991607666,19.739999771118164,1,-0.1399993896484375,-0.0070422231166250675,holding_period
INTC,2025-04-14,2025-04-15,20.309999465942383,19.850000381469727,1,-0.45999908447265625,-0.022648896926069532,holding_period
INTC,2025-04-16,2025-04-17,19.229999542236328,18.93000030517578,1,-0.2999992370605469,-0.015600584721889122,holding_period
INTC,2025-04-21,2025-04-22,18.84000015258789,19.510000228881836,1,0.6700000762939453,0.03556263645793618,holding_period
INTC,2025-04-25,2025-04-28,20.049999237060547,20.510000228881836,1,0.46000099182128906,0.02294269373192894,holding_period
INTC,2025-04-29,2025-04-30,20.34000015258789,20.100000381469727,1,-0.23999977111816406,-0.01179939868818676,holding_period
INTC,2025-05-01,2025-05-02,19.979999542236328,20.6200008392334,1,0.6400012969970703,0.03203209768069074,holding_period
INTC,2025-05-05,2025-05-06,20.270000457763672,19.940000534057617,1,-0.3299999237060547,-0.01628021293801503,holding_period
INTC,2025-05-07,2025-05-08,20.309999465942383,21.0,1,0.6900005340576172,0.033973439300905524,holding_period
INTC,2025-05-23,2025-05-27,20.049999237060547,20.549999237060547,1,0.5,0.02493765680927293,holding_period
INTC,2025-05-28,2025-05-29,20.3700008392334,20.25,1,-0.12000083923339844,-0.005891057157065612,holding_period
INTC,2025-05-30,2025-06-02,19.549999237060547,19.739999771118164,1,0.1900005340576172,0.009718697773524049,holding_period
INTC,2025-06-03,2025-06-04,20.290000915527344,20.25,1,-0.04000091552734375,-0.0019714595230368973,holding_period
INTC,2025-06-05,2025-06-06,19.989999771118164,20.059999465942383,1,0.06999969482421875,0.0035017356491096763,holding_period
INTC,2025-06-09,2025-06-10,20.479999542236328,22.079999923706055,1,1.6000003814697266,0.07812502037268178,holding_period
INTC,2025-06-13,2025-06-16,20.139999389648438,20.739999771118164,1,0.6000003814697266,0.02979147962527322,holding_period
INTC,2025-07-25,2025-07-28,20.700000762939453,20.68000030517578,1,-0.020000457763671875,-0.0009662056534548532,holding_period
INTC,2025-07-29,2025-07-30,20.40999984741211,20.34000015258789,1,-0.06999969482421875,-0.0034296764011536424,holding_period
INTC,2025-07-31,2025-08-01,19.799999237060547,19.309999465942383,1,-0.48999977111816406,-0.02474746414136267,holding_period
INTC,2025-08-04,2025-08-05,19.5,20.190000534057617,1,0.6900005340576172,0.0353846427721855,holding_period
INTC,2025-08-06,2025-08-07,20.40999984741211,19.770000457763672,1,-0.6399993896484375,-0.03135714818388822,stop_loss
INTC,2025-08-08,2025-08-11,19.950000762939453,20.649999618530273,1,0.6999988555908203,0.03508766059253432,holding_period
